1,How Constitutional Rights Can Make a Difference Worldwide,6
2,Foreword by Dikgang Moseneke,1
4,a Difference Worldwide,1
1,CONTENTS,12
2,PART TWO: SOCIAL AND ECONOMIC RIGHTS THAT ARE FUNDAMENTAL TO EQUALITY,13
1,The Right to Education: A Foundation for Equal Opportunities,13
2,LIST OF ILLUSTRATIONS,14
3,MAPS,14
4,Does the constitution explicitly guarantee equality or nondiscrimination for noncitizens?,15
1,Dikgang Moseneke,22
1,The Urgency of Advancing Equality,24
2,Urgency of Advancing Equality,25
3,Changes in Legal Rights in Our Lifetime,25
3,The Dignity of Every Human Being,25
1,URGENCY OF ADVANCING EQUALITY,26
2,WHY CONSTITUTIONS,26
3,A Statement of Values,27
4,Dismantling Discriminatory Laws,27
5,Domesticating Global Treaty Commitments,27
1,DO OUR CONSTITUTIONS VALUE EVERY PERSON?,29
2,THE CHAPTERS,30
3,Chapter 2: Historic Exclusion and Persisting Inequalities: Advancing Equal Rights on the Basis of Race and Ethnicity ,30
1,Protecting against Backsliding,27
2,Setting the Terms of the Debate,28
3,A Tool for Civic Engagement,29
1,Chapter 3: Why Addressing Gender Is Foundational,30
1,Chapter 4: One in Thirty: Protecting Fundamental Rights for the World’s Migrants and Refugees,31
1,Chapter 5: Negotiating the Balance of Religious Freedom and Equal Rights,31
2,The history of religious discrimination is long and pervasive. People were denied the ability to work in trades based on their religion. People were segregated into ,31
1,Chapter 7: From Nondiscrimination to Full Inclusion: Guaranteeing the Equal Rights of People with Disabilities,33
2,One of the few groups for whom overt discrimination remains widespread is people with disabilities. Companies still post job ads specifying that people with disabilities need not apply. The overt discrimination continues both because it is,33
1,Chapter 8: Ensuring Rights and Full Participation Regardless of Social and Economic Position,34
1,Chapter 9: The Right to Education: A Foundation for Equal Opportunities,35
1,Chapter 11: How Far Has the World Come?,36
2,A FEW WORDS ABOUT THIS BOOK Our Approach to Case Law,37
2,Our Approach to Legal Terminology,38
1,How We Hope You Will Use This Book,38
2,Historic Exclusion and Persisting Inequalities,42
3,Advancing Equal Rights on the Basis of Race and Ethnicity,42
2,THE PERSISTENCE OF RACIAL DISCRIMINATION IN PRACTICE,44
2,CURRENT CONSTITUTIONAL PROTECTIONS,45
1,Equal Rights on the Basis of Race and Ethnicity,45
3,MAP 2. Does the constitution explicitly guarantee equality or nondiscrimination across language?,48
1,Equal Rights on the Basis of Language,48
2,HB Explicitly denied | No specific provision | Aspirational provision,49
3,Guaranteed for at least some minority groups,49
1,Mexico: Addressing the Impact of Language Discrimination on Indigenous Peoples,50
2,Expansion of Equal Rights over Time,51
3,BEYOND DIRECT DISCRIMINATION: ADDRESSING SPECIFIC CHALLENGES,51
4,Addressing Segregation,51
5,Spatial Segregation Indices,53
1,United States: The Promise—and Pitfalls—of Brown v. Board of Education,53
2,Addressing Indirect Discrimination,55
3,South Africa: Indirect Discrimination Is Unconstitutional,56
3,United Kingdom: Measures Have to Be Justified,56
1,United States: The Constitution Prohibits Only “Intentional” Discrimination,57
2,Lessons for Protecting against Indirect Discrimination across Contexts,58
2,The Case for Affirmative Measures—and Its Implications for Human Rights,59
3,Questions That Arise in the Design of Affirmative Measures,60
2,South Africa: Targeted and Time-Bound Action to Address Economic Inequalities,61
2,The Purpose of Diminishing the Inequality between Privileged and Disadvantaged Parliamentarians,63
2,United States: Advancing Diversity through Holistic Evaluations,63
3,Rwanda and Brazil: The Rapid Change Associated with Quotas—but Not without Risks,64
3,India: A Commitment to Periodic Evaluation of Progress,65
2,Constitution Permits Affirmative Measures Based on Race/Ethnicity,66
1,Constitution permits affirmative measures based on race/ethnicity,66
2,Why Addressing Gender Is Foundational,68
3,CONCLUSION,66
4,WHY ADDRESSING GENDER IS FOUNDATIONAL,69
5,CONSTITUTIONS’ ABILITY TO ADDRESS LAWS AND POLICIES FUELING GENDER INEQUALITY,70
1,ADVANCING GENDER EQUALITY IN CONSTITUTIONS,72
2,CONSTITUTIONS’ ABILITY TO ADDRESS LAWS AND POLICIES FUELING GENDER INEQUALITY,70
3,Zimbabwe: Addressing Gender Discrimination Embedded in Child Marriage Legislation,70
3,Nepal: Reforming Laws to Support Greater Equality in Private Relationships,71
2,Building a Universal Foundation: Gender Equality Provisions Governing State Action,72
