1,Oxford Monographs in International Law,2
1,Table of Contents,8
3,The Primary Applicability of International Law and the Role of National Law,8
1,Table of Contents,9
2,Concurrent Application of and Reference to National and International Law in Case of Consistency,9
3,Table of Cases,10
4,ARBITRAL AWARDS,10
5,Amco Asia Corporation and others v Republic of Indonesia,10
1,Table of Cases,11
2,Table of Cases,13
1,National Courts,18
3,Table of Cases,17
4,xviii Table of Cases,19
1,International Thunderbird Gaming Corporation v Mexico Judgment,20
2,395 F.3d 978 (9th Cir. 2003),20
1,Table of Cases,21
1,Table of Legislation,22
1,The Scope of and Terminology Used in the Study,40
1,Territorialized and Internationalized Arbitration Tribunals,48
2,Arbitration Tribunals,48
3,Territorialized Tribunals,52
1,Arbitration (1961); Inter-American (Panama) Convention on International Commercial Arbitration,66
2,The Iran—United States Claims Tribunal,75
2,General Conclusions 59,88
1,The Linkage Between Lex Arbitri and Choice-of-Law Methodology,92
1,Claims and Counterclaims of a National and/or International Nature,134
2,Characterization: The National or International Nature of Claims,136
3,the dispute [... ].?3,93
5,further in Chapter 5.314,131
1,Chapters 5 and 6.4,140
2,Counterclaims by Host States,158
3,the BIT.232,165
1,The Role of International Law when National Law Primarily Applies,210
2,and the Role of International Law,186
3,the general principles of international law.,195
5,meaning.374,231
1,The Primary Applicability of International Law and the Role of National Law,242
2,Reasons for the Primary Applicability of International Law,244
3,The Role of National Law when International Law Primarily Applies,270
1,Concurrent Application of and Reference to National and International Law in Case of Consistency,300
2,as expressed in scholarship and the International Law Commission Draft Articles on State Responsibility,307
3,The Problem as it relates to Burundian Law,311
4,Principles generally prevailing within the civil law systems,316
5,Compatibility between the relevant provisions of international and national law,316
1,Concluding Observations,324
3,Index,332
4,Introductory Note,332
1,Wena doctrine,343
3,World Bank,343
